id,type,main,genreId2,genre2,genreId3,genre3,select,result
224,16,サイレンススズカ,1,育成イベント,1,夏合宿（２年目）にて,砂浜で筋力アップだ！ , パワー＋１０
225,16,サイレンススズカ,1,育成イベント,2,夏合宿（２年目）にて,山を１周走りきろう！ , 根性＋１０
226,16,サイレンススズカ,1,育成イベント,1,初詣,甘味で元気いっぱい！おしるこ占い , 体力＋３０
227,16,サイレンススズカ,1,育成イベント,2,初詣,全てを運に任せよ！おみくじ占い , ALL＋５
228,16,サイレンススズカ,2,サポートカードイベント,1,どうすれば,一緒に併走してあげるのは？,スピード＋５，スタミナ＋５、賢さ＋５
229,16,サイレンススズカ,2,サポートカードイベント,2,どうすれば,その左回りにコツが隠されてるのかも,左回り〇
230,16,サイレンススズカ,2,サポートカードイベント,3,どこまでも,構わないよ,スピード＋１０、スタミナ＋５
231,16,サイレンススズカ,2,サポートカードイベント,4,どこまでも,全力で走ってみて,スピード＋１５
232,17,シンボリルドルフ,1,育成イベント,1,鮮やかな記憶（皓月の弓取り）,……優しいお姉さんだな, スタミナ+10、根性+10、（切れ者）
233,17,シンボリルドルフ,1,育成イベント,2,鮮やかな記憶（皓月の弓取り）,優しいお母さんになりそう, スキルPt+40、（切れ者）
234,17,シンボリルドルフ,1,育成イベント,1,経験を授けよ（皓月の弓取り）,じゃあ射的のコツを！, パワー+20
235,17,シンボリルドルフ,1,育成イベント,2,経験を授けよ（皓月の弓取り）,芸術的な綿あめを作ってみたいかも, 先行コーナー◯
236,17,シンボリルドルフ,1,育成イベント,1,心に咲く、熱（皓月の弓取り）,本能か……, スピード+10、パワー10
237,17,シンボリルドルフ,1,育成イベント,2,心に咲く、熱（皓月の弓取り）,……そして君は何を狩るつもり？, 抜け出し準備
238,17,シンボリルドルフ,1,育成イベント,1,道の果て、遠く望む,君の夢を信じている,スタミナ＋２０、（注目株）
239,17,シンボリルドルフ,1,育成イベント,2,道の果て、遠く望む,今更そんなことを悩むのか,根性＋２０、（注目株）
240,17,シンボリルドルフ,1,育成イベント,1,突然の厚意,ルドルフに任せよう,体力－１０，スタミナ＋２０
241,17,シンボリルドルフ,1,育成イベント,2,突然の厚意,手伝ってもらった方が早いかもよ,体力＋１０
242,17,シンボリルドルフ,1,育成イベント,1,皇帝の社会勉強,清掃ボランティア,体力ー１０，スタミナ＋１０，パワー＋１０
243,17,シンボリルドルフ,1,育成イベント,2,皇帝の社会勉強,世界名ウマ娘特別展,賢さ＋５，スキルｐｔ＋１５
244,17,シンボリルドルフ,1,育成イベント,1,皇帝の日課,お弁当を見てみたい！, パワー＋１０
245,17,シンボリルドルフ,1,育成イベント,2,皇帝の日課,毎日作るのは大変そう , 根性＋１０
246,17,シンボリルドルフ,1,育成イベント,1,ダンスレッスン,可愛い降り付け,賢さ＋１０
247,17,シンボリルドルフ,1,育成イベント,2,ダンスレッスン,ブレイクダンス,パワー＋１０
248,17,シンボリルドルフ,1,育成イベント,1,皇帝の余暇,ジョークの特訓,賢さ＋１０，スキルｐｔ＋１５
249,17,シンボリルドルフ,1,育成イベント,2,皇帝の余暇,雨天のレース研究,雨の日〇
250,17,シンボリルドルフ,1,育成イベント,1,皇帝の飽食,ちょっと量が多くないか？,体力＋１０、スキルｐｔ＋５
251,17,シンボリルドルフ,1,育成イベント,2,皇帝の飽食,よし、バッチリ味見しよう！,体力＋３０、スキルｐｔ＋１０
252,17,シンボリルドルフ,1,育成イベント,1,皇帝の激励,れーすに向けて軽めのスピード練習中心,スピード＋１０
253,17,シンボリルドルフ,1,育成イベント,2,皇帝の激励,ハードな展開に備え、あえて重めの調整,体力ー１０、スキルｐｔ＋３０
254,17,シンボリルドルフ,1,育成イベント,1,道半ば、顧みて,『経過報告』にすればいい,スピード＋２０
255,17,シンボリルドルフ,1,育成イベント,2,道半ば、顧みて,たまには叱られたところを見てみたいな～,パワー＋２０
256,17,シンボリルドルフ,1,育成イベント,1,笑う会長は服着たがる,ギャグが高度すぎるかも,賢さ＋２０
257,17,シンボリルドルフ,1,育成イベント,2,笑う会長は服着たがる,皆が驚きそう,根性＋２０
258,17,シンボリルドルフ,1,育成イベント,1,徳高望重,お茶はまた今度だな,賢さ＋１０
259,17,シンボリルドルフ,1,育成イベント,2,徳高望重,何か手伝えるか？,パワー＋１０
260,17,シンボリルドルフ,1,育成イベント,1,清風明月,教えてもらえて嬉しい,スピード＋１０
261,17,シンボリルドルフ,1,育成イベント,2,清風明月,可愛い名前だ,賢さ＋１０
262,17,シンボリルドルフ,1,育成イベント,3,清風明月,これから先も、ずっと覚えておく,スタミナ＋１０
263,17,シンボリルドルフ,1,育成イベント,1,竜吟虎嘯,ルドルフが楽しそうでなにより,スピード＋１０
264,17,シンボリルドルフ,1,育成イベント,2,竜吟虎嘯,最高の1日だった！,スタミナ＋１０
265,17,シンボリルドルフ,1,育成イベント,1,前を逝く者,走ろう,スピード＋５、パワー＋５
266,17,シンボリルドルフ,1,育成イベント,2,前を逝く者,語ろう,スタミナ＋５，根性＋５
267,17,シンボリルドルフ,1,育成イベント,1,いついかなる時も,今日中に対応してあげよう,体力－１０、根性＋２０、秋川絆＋１０
268,17,シンボリルドルフ,1,育成イベント,2,いついかなる時も,何か手伝えるかな,体力＋１０
269,17,シンボリルドルフ,1,育成イベント,1,皇帝の道,なんとか誤魔化そう,賢さ＋１０
270,17,シンボリルドルフ,1,育成イベント,2,皇帝の道,正直に打ち明けよう,パワー＋１０
271,17,シンボリルドルフ,1,育成イベント,1,有言実行,丸1日集中した方がいい,体力－１０、パワー＋２０
272,17,シンボリルドルフ,1,育成イベント,2,有言実行,効率的にいこう,体力＋１０
273,17,シンボリルドルフ,1,育成イベント,1,新年の抱負,『賢良方正』常に最善の選択を,賢さ＋１０
274,17,シンボリルドルフ,1,育成イベント,2,新年の抱負,『十全健康』心も体も大切に,体力＋２０
275,17,シンボリルドルフ,1,育成イベント,3,新年の抱負,『武芸百般』多様な技を用いる,スキルｐｔ＋２０
276,17,シンボリルドルフ,1,育成イベント,1,夏合宿（2年目）にて,いっぱい食べてパワーをつけよう,パワー＋１０
277,17,シンボリルドルフ,1,育成イベント,2,夏合宿（2年目）にて,たまにはトレーニングを我慢してみる,根性＋１０
278,17,シンボリルドルフ,1,育成イベント,1,初詣,『医食同源』食事で健康に気を配る,体力＋３０
279,17,シンボリルドルフ,1,育成イベント,2,初詣,『全知全能』最強の”皇帝”になる,ALL＋５
280,17,シンボリルドルフ,1,育成イベント,3,初詣,『風流韻事』洒落の技術を磨く,スキルｐｔ＋３５
281,17,シンボリルドルフ,2,サポートカードイベント,1,皇帝の激励,レースに向けて軽めのスピード練習, スピード＋１０
282,17,シンボリルドルフ,2,サポートカードイベント,2,皇帝の激励,ハードな展開に備え、あえて重めの調整,体力－１０、スキルPt＋３０
283,17,シンボリルドルフ,2,サポートカードイベント,1,生徒会長の思い,ありがとう、おかげで雨の日も安心だ,雨の日◯
284,17,シンボリルドルフ,2,サポートカードイベント,2,生徒会長の思い,お疲れ様。学園のために大変そうだね, スタミナ＋１５
285,18,マルゼンスキー,1,イベント選択肢,1,憧れの『マルゼンさん』（ぶっとび☆さまーナイト）,気のせいだと思う！, スピード+10、パワー+10
286,18,マルゼンスキー,1,イベント選択肢,2,憧れの『マルゼンさん』（ぶっとび☆さまーナイト）,実は、悩んでいるみたいで……, 体力+15
287,18,マルゼンスキー,1,イベント選択肢,3,ようこそ、バブリーランドへ（ぶっとび☆さまーナイト）,素敵な写真を撮って送ろう！, 根性+20
288,18,マルゼンスキー,1,イベント選択肢,4,ようこそ、バブリーランドへ（ぶっとび☆さまーナイト）,とびっきりのお土産を贈ろう！, 賢さ+20
289,18,マルゼンスキー,1,イベント選択肢,1,マルゼンスキーの大切なもの（ぶっとび☆さまーナイト）,ゴールへ向かおう,急ぎ足、（愛嬌◯）
290,18,マルゼンスキー,1,イベント選択肢,2,マルゼンスキーの大切なもの（ぶっとび☆さまーナイト）,スタート地点へ戻ろう, スタミナ+20、（愛嬌◯）
291,18,マルゼンスキー,1,イベント選択肢,1,ヘイカノジョ、遊びましょ♪,のんびり学園へ戻る手もある , 体力＋１０
292,18,マルゼンスキー,1,イベント選択肢,2,ヘイカノジョ、遊びましょ♪,少しくらい遊んでもいいと思う , 体力－５、パワー＋１０、根性＋５
293,18,マルゼンスキー,1,イベント選択肢,1,お出かけ後のお楽しみ♪,いっそジェットコースターを周回！ , スピード＋５、賢さ＋５
294,18,マルゼンスキー,1,イベント選択肢,2,お出かけ後のお楽しみ♪,休まずとにかく乗り続ける！ , スタミナ＋５、パワー＋５
